	hCiPSCs_5_corr	hCiPSCs_5_pval	hCiPSCs_5_qval	hCiPSCs_5_ci_low	hCiPSCs_5_ci_high
HSPE1	0.1540819877258661	7.329349867226548e-44	5.796049875002754e-43	0.13261610147813543	0.17540340260823065
FAM101B	0.15343076286775761	1.6824414124563041e-43	1.325173973078133e-42	0.13196078075317005	0.17475685472638902
HNRNPA1	0.15339746437548937	1.755290186804696e-43	1.3770669441717794e-42	0.13192727333497065	0.17472379488347992
STMN1	0.1531738496509966	2.332730675245224e-43	1.8228492272568412e-42	0.1317022568476419	0.1745017815537121
TXN	0.1527781965307563	3.8542706903327946e-43	2.9999579349558804e-42	0.13130412893676233	0.17410895655120245
SOX11	0.15233464564539478	6.75638014309918e-43	5.238181781532188e-42	0.1308578118980459	0.1736685680838265
DHCR24	0.1516698507440542	1.5620061825303534e-42	1.2062836808056674e-41	0.13018888738221315	0.1730084970422543
SNRPE	0.1512236757613886	2.735394294900213e-42	2.1042313311352999e-41	0.129739951788055	0.17256548171353023
REST	0.15072926297574052	5.0790764592052365e-42	3.8919899844375014e-41	0.1292424902176442	0.172074560099718
RBM3	0.15033611071784214	8.29551905706159e-42	6.332139450119987e-41	0.12884692131495318	0.17168417642003853
DMKN	0.1502197481144441	9.589393746634311e-42	7.291627475806165e-41	0.12872984476055416	0.1715686319562534
RNF125	0.1499228548722536	1.3872882030305096e-41	1.0508309491920756e-40	0.12843113262289568	0.17127382349451448
NME1	0.1498970737433781	1.432443145896317e-41	1.080893167724053e-40	0.1284051937317751	0.1712482232199627
EZR	0.14979259545386703	1.6308909572400116e-41	1.2259587157655903e-40	0.12830007641018804	0.1711444775492873
RRM2	0.14960767889225732	2.0514149299809236e-41	1.536230044156169e-40	0.1281140300067733	0.1709608564921617
YWHAZ	0.14952728114563482	2.2663635185182972e-41	1.690792707966292e-40	0.12803314150105266	0.17088102154040244
ATP5G3	0.148742829362692	5.974457551510932e-41	4.440414503510192e-40	0.1272439163212439	0.1701020463088119
CFL1	0.14868852312982966	6.387860435839189e-41	4.72988767103149e-40	0.12718928064193633	0.1700481182201015
RP11-426L16.8	0.1482089223703351	1.1520889665877898e-40	8.498805548298732e-40	0.12670677606858793	0.1695718514535567
F11R	0.14805075045116947	1.3988377818046524e-40	1.0280677675196274e-39	0.12654764870532761	0.16941477689427206
NDUFB7	0.14802442364515775	1.4447288198087923e-40	1.0578625469488825e-39	0.12652116297857469	0.1693886326321395
CDK1	0.14799615263822932	1.4956765743504232e-40	1.0911264160482608e-39	0.1264927213489512	0.16936055761624053
EEF2	0.1478987054156485	1.6853691763765917e-40	1.2249907579766623e-39	0.12639468627863426	0.1692637856886287
SLC16A10	0.14748456421195053	2.796947435443874e-40	2.025481714239025e-39	0.12597805146531696	0.16885250982695174
BRIX1	0.14716800471948546	4.115312372322928e-40	2.962965166339429e-39	0.1256595910340073	0.16853813551483485
RPS8	0.1471667769371407	4.121474055353278e-40	2.962965166339429e-39	0.1256583558874624	0.16853691619929212
BUB1	0.1470840873272206	4.5582729029621555e-40	3.265110698969631e-39	0.12557517046131253	0.1684547966674029
COX5B	0.14687691162063402	5.865371913078673e-40	4.186223924966259e-39	0.12536675383396473	0.1682490479671577
ARL6IP1	0.146839272108117	6.1400400624945336e-40	4.366496116385501e-39	0.1253288890757749	0.16821166751208852
PDPN	0.1468075737264257	6.3812459656154466e-40	4.521764614344709e-39	0.12529700105045566	0.16818018724978007
CDT1	0.14648236127490155	9.470519942994433e-40	6.686863545464283e-39	0.12496984549977048	0.1678572100960765
UGP2	0.14645540865159382	9.785132961621895e-40	6.884415610365297e-39	0.1249427320482036	0.1678304425215751
KIAA1551	0.14635986992315753	1.0986369039795646e-39	7.702145954495032e-39	0.12484662349205031	0.167735559480153
CENPW	0.1460224910055134	1.652574295298553e-39	1.154466212652028e-38	0.12450723555393688	0.16740049284214667
RP11-69I8.2	0.14570868716690097	2.4137578116794428e-39	1.6802814062289642e-38	0.12419156759850306	0.1670888352745754
ANLN	0.14476646171564805	7.490204203271759e-39	5.195836389427462e-38	0.1232437711327815	0.16615302852820366
ATG3	0.14441002799467814	1.147272641439959e-38	7.930622420023773e-38	0.12288524019304671	0.16579901289138244
ENO1	0.14418602449155324	1.4989801936770174e-38	1.0325727675607887e-37	0.1226599215517817	0.16557652623079794
COX4I1	0.1439298929199366	2.0339972478610134e-38	1.3962543607712582e-37	0.12240228893547987	0.1653221263891128
COX8A	0.14373921983890336	2.5519289042533516e-38	1.745731295400995e-37	0.12221050030934681	0.16513274061846692
DEPDC1	0.14360900009762892	2.979016889383172e-38	2.0308677207967347e-37	0.12207951963307942	0.16500339913619322
PTMA	0.14333769436504293	4.1104119304721287e-38	2.7925375898774564e-37	0.12180663094262058	0.16473392084469496
ATAD3B	0.14301813545210745	6.000812956597933e-38	4.062879183285655e-37	0.1214852117091382	0.1644165102961088
NODAL	0.14297876385442432	6.286796553472354e-38	4.241978425329299e-37	0.12144561122113064	0.16437740308331938
GPR160	0.14296136278364815	6.417470619285465e-38	4.315421569499103e-37	0.12142810900950729	0.1643601188413372
MIF	0.1426143918350875	9.666678557395902e-38	6.478313053549728e-37	0.12107912414497488	0.16401547467264713
AP1M2	0.14244721584995793	1.1771659104578438e-37	7.862354746537694e-37	0.12091097972430129	0.1638494179010588
SOX4	0.1420935273682903	1.784472478462072e-37	1.1878458215217227e-36	0.12055524642994947	0.16349809330344167
MT-CO1	0.14201056924819427	1.9670660329320573e-37	1.3049964923176769e-36	0.12047180949709296	0.16341568884956711
CD320	0.14184441851836932	2.3904475688633386e-37	1.580573526301947e-36	0.12030470070341114	0.16325064611902626
EIF3E	0.14139189834060878	4.060055866389225e-37	2.6755768159504994e-36	0.11984957737829799	0.16280113755986292
DNMT3L	0.14111227462859127	5.627357337893867e-37	3.696108125254543e-36	0.11956834964148427	0.1625233703607975
