	hCiPSCs_1_corr	hCiPSCs_1_pval	hCiPSCs_1_qval	hCiPSCs_1_ci_low	hCiPSCs_1_ci_high
FLNB	0.02010528082179742	0.1538369355115957	0.24385451278835668	-0.007527161947056697	0.04770704242849598
TAP1	0.019484342814529355	0.16695540461871028	0.2621106432223397	-0.008148305195481539	0.04708725649866806
EPAS1	0.01887123880884846	0.1807158404843342	0.28057384245947226	-0.008761590931662665	0.04647526918158033
SLC12A8	0.018744625021800732	0.1836595694442762	0.28469407607621033	-0.008888239658644709	0.04634888342338097
GLIPR1	0.01864744066611997	0.18594304741585221	0.2879129113519032	-0.008985450231626897	0.04625187349522814
PRAMEF19	0.018639447164430722	0.18613179518418155	0.2879129113519032	-0.00899344586646664	0.04624389431718724
KIAA1551	0.018627391990019573	0.1864167174782153	0.2879129113519032	-0.00900550425124592	0.0462318607379208
MSC	0.018529969950917855	0.1887311033260688	0.29071991131952873	-0.009102951939545734	0.046134612922671125
IER5L	0.018490297083710718	0.18967962804285743	0.2917234060110979	-0.00914263510140919	0.0460950108541659
VCX	0.018456020459326077	0.19050195923687674	0.2927588794532284	-0.009176920550102372	0.046060795328682035
SOD3	0.018381576647271407	0.19229697466299944	0.29528636296960975	-0.009251383303481527	0.04598648399139927
PYGB	0.018321339985586896	0.19375849557671565	0.29706470036249566	-0.0093116350673431	0.04592635429885151
RP11-69I8.2	0.017977024284064568	0.2022693371877039	0.30815552798962415	-0.009656033242326122	0.04558264619843921
IFIT1	0.017944299091414234	0.20309219838683268	0.3089644288394573	-0.009688765932447687	0.04554997841459135
MICAL2	0.017775795568734983	0.20736774387236367	0.3147374412405891	-0.009857307122464127	0.045381769557767834
BFSP1	0.017608730273114413	0.21167087174355415	0.3208553226800913	-0.01002440821392684	0.045214994867510856
AC095067.1	0.01749558213312583	0.21462166111106884	0.32449341218024574	-0.01013757972074559	0.04510204267149113
TGFB3	0.017474680750370303	0.21516997623471357	0.3250721794807519	-0.010158485342495135	0.04508117740740752
PCDH9	0.017465306442320878	0.2154162240437033	0.3251940538215475	-0.0101678615438944	0.04507181929082396
WFDC1	0.017338374482418657	0.21877051546870607	0.32949792360470764	-0.01029481866218743	0.044945106093023324
CYR61	0.017270254679163818	0.22058602965318497	0.3319777488420347	-0.01036295159970127	0.044877103325209444
C5orf46	0.017262151261595554	0.22080271690047237	0.33199596209127885	-0.010371056562622412	0.04486901381295332
CYP11A1	0.017257161764513765	0.22093621306176248	0.33199596209127885	-0.010376047009414401	0.04486403287595376
FAM150A	0.01721850100046297	0.2219725592909172	0.3330436260102073	-0.01041471508557205	0.04482543839257063
JMY	0.017195056943833387	0.2226026969187156	0.3335709876033946	-0.010438163536042072	0.04480203448868978
FMO2	0.017099021830157983	0.22519732241530255	0.3365963023011067	-0.010534216331214222	0.04470616353849652
NT5E	0.016944759709269747	0.22941016419669724	0.3421120444057049	-0.010688505786598133	0.04455216405053502
FAM198B	0.016891264995288653	0.2308840935162414	0.3437879906488992	-0.010742009672326393	0.04449876010549041
FILIP1	0.01685562297730481	0.23186985749180145	0.3449942425105288	-0.010777657713355194	0.04446317847670128
WDR66	0.0167715801927487	0.2342060743450236	0.3476800680375105	-0.010861714421987795	0.044379277810709473
IL1R1	0.016530247191939306	0.24100715011760043	0.3558932652864415	-0.011103085235639463	0.04413835074554476
RSPO3	0.016428504007374587	0.24391566750063298	0.3593776226340909	-0.011204843396686526	0.04403677773639978
CXCL3	0.016255759571953157	0.24891015460544097	0.3648205549590195	-0.011377611949085601	0.04386432092568007
MYOF	0.016244917159704043	0.24922600356022617	0.36501108947970484	-0.01138845582002476	0.043853496511496254
DIRC3	0.016179089609472126	0.2511496290595203	0.36698312977701203	-0.01145429208688242	0.04378777809379329
C8orf4	0.016173279364297685	0.2513199132128723	0.36698312977701203	-0.01146010308992025	0.04378197746968688
ACTG2	0.01601734383260839	0.2559201060599826	0.3731455740919123	-0.011616058263932543	0.04362629945312952
FN1	0.015949367791550238	0.25794363191323133	0.3752602170945084	-0.01168404244679303	0.043558435249458356
ISG20	0.01566099465488937	0.26665117315538767	0.38592697426468786	-0.011972447282536028	0.04327053372464965
TRIM48	0.015523578445499587	0.2708708348646396	0.3908819395107657	-0.01210987697983217	0.04313334063558624
C11orf96	0.015471523212761332	0.272481185746141	0.3926287958953932	-0.012161937049342693	0.04308136965209223
