	hCiPSCs_2_corr	hCiPSCs_2_pval	hCiPSCs_2_qval	hCiPSCs_2_ci_low	hCiPSCs_2_ci_high
RPS5	0.15424023881674181	2.8280991194069503e-28	2.1954097511917988e-27	0.12715382920477733	0.18109677651021683
KIF11	0.15357035068597502	4.851963175178879e-28	3.75167546301233e-27	0.12647872333628668	0.18043305617737418
TUBA1C	0.15287923816118865	8.44592028249867e-28	6.505014680324465e-27	0.12578225405840734	0.1797482812281738
PSMA7	0.1528712226022372	8.500261727023368e-28	6.52129454370074e-27	0.12577417652824327	0.179740339019992
CENPF	0.15273038493971766	9.513644274999831e-28	7.270349165797537e-27	0.1256322505844908	0.17960078959827805
H3F3A	0.1526982043749764	9.761509427023186e-28	7.430854463051758e-27	0.1255998215096622	0.17956890323708505
NDUFB7	0.152277136274992	1.3659826274147054e-27	1.0358262085878305e-26	0.12517550710383385	0.17915167945442717
NODAL	0.15194365621556596	1.7812257261953185e-27	1.345510510095233e-26	0.12483946305062073	0.17882123718093645
VRTN	0.1518669632745566	1.8931801433061702e-27	1.4245999239284743e-26	0.1247621813279796	0.178745242005024
BRIX1	0.15184239822980036	1.9304936688387632e-27	1.4471334219844773e-26	0.12473742776373824	0.1787209003893061
TMA7	0.1518225815467257	1.9611251185523522e-27	1.464505601839095e-26	0.12471745902611184	0.17870126392301833
PPP1R14B	0.15153399859030822	2.4658294696099594e-27	1.8344276811795304e-26	0.12442666424420021	0.17841530297001396
AP2S1	0.15145067662199357	2.6341617646236826e-27	1.9522617757437405e-26	0.12434270452634992	0.17833273720256937
HMGN2	0.15054770408543125	5.375112784688698e-27	3.953828280572511e-26	0.12343284550095364	0.17743793544572906
COX4I1	0.15014922300083833	7.352961165333115e-27	5.388513331609791e-26	0.12303133991170392	0.1770430459800955
RPL8	0.14980287351589922	9.647813156605079e-27	7.043979568614266e-26	0.12268236881654798	0.1766998112037987
CCNB2	0.14976130808251417	9.967057157301146e-27	7.25011120627387e-26	0.1226404892141917	0.17665861912723416
HMMR	0.14940720313475464	1.3147588581820218e-26	9.528363090293324e-26	0.12228371170917166	0.17630769106683306
AP1M2	0.1493050845023795	1.4238938756014676e-26	1.0281351366475303e-25	0.12218082365304737	0.17620648733142696
DIAPH2	0.149162172806594	1.5918487839891169e-26	1.1451981728038922e-25	0.12203683615261836	0.17606485504923844
SLC7A5	0.14872285653111766	2.241076771727779e-26	1.6063776568150942e-25	0.12159421995998128	0.1756294647674978
UBB	0.14855541106745157	2.552455400218145e-26	1.822917238555795e-25	0.12142551957215689	0.17546351292636628
CRYBA4	0.14852550179141719	2.6124231062014296e-26	1.858985137891162e-25	0.12139538630529699	0.1754338702817143
LCP1	0.14814195669084265	3.5171149360997094e-26	2.493723369855534e-25	0.12100897326436227	0.17505374003537946
WFDC2	0.1475551321035016	5.534800780703857e-26	3.910197386079991e-25	0.12041777663897625	0.17447212465105205
PRC1	0.14737463242451476	6.360728830842943e-26	4.477588323933885e-25	0.12023593604827525	0.1742932234785507
KLRG2	0.14714850123366488	7.569615996403637e-26	5.3095449346202665e-25	0.12000812752415912	0.17406909239941312
BTF3	0.14693408318312784	8.925138972471825e-26	6.238068662610202e-25	0.11979212166272919	0.17385656828255866
RPL23	0.14666137707501858	1.100138024360114e-25	7.661954183841362e-25	0.11951739982077295	0.17358626733776022
KIAA1551	0.14655257281159212	1.1957444581644099e-25	8.298382034752299e-25	0.11940779248002287	0.1734784215540697
RPL6	0.1465001770627625	1.2446768974861154e-25	8.607554319234967e-25	0.11935501023754681	0.17342648714009182
RP11-69I8.2	0.1462086006333144	1.5554958011783595e-25	1.0719276328120344e-24	0.11906128581728688	0.1731374752515268
RPL9	0.14602782101003858	1.7856337279437916e-25	1.2262184061823798e-24	0.1188791768094776	0.17295828333417915
TSTD1	0.14599903776570136	1.8252658458172937e-25	1.2490669411795e-24	0.11885018207267452	0.17292975271557662
DPPA5	0.14565256551152156	2.376474886876383e-25	1.6206238464670892e-24	0.11850116765550704	0.17258631784427494
C14orf2	0.14547477714442658	2.7203993190474058e-25	1.848741959380313e-24	0.11832207741039358	0.17241008553391016
FAM101B	0.14502133868874129	3.837112833027601e-25	2.598651587609037e-24	0.11786532659150163	0.17196060789927536
TACC3	0.14450399272623288	5.6733182146920125e-25	3.829002396445056e-24	0.11734421545528216	0.17144776729510397
CTNNAL1	0.14439145220586838	6.175868984838883e-25	4.153906399391632e-24	0.11723085786094282	0.17133620491122495
RPS20	0.1442269064328204	6.99099275472514e-25	4.686112549583677e-24	0.11706511871590358	0.17117308803018902
PTPRZ1	0.14418758452953032	7.201050830640594e-25	4.810497901829295e-24	0.11702551185358799	0.17113410737400928
SRP14	0.14416857401481795	7.304835006968232e-25	4.863286763961223e-24	0.11700636360394993	0.17111526180791653
TIMM17A	0.14397420226414512	8.454767962034312e-25	5.6098527964308744e-24	0.11681058475044385	0.170922575432046
DNMT3L	0.1439620188508577	8.532541862325602e-25	5.642394686063125e-24	0.11679831320887202	0.17091049759106372
H3F3B	0.14358338022701192	1.133689426953e-24	7.471698102468765e-24	0.11641693985049248	0.1705351359280326
POMP	0.14333928319730954	1.3610613401303677e-24	8.940215625471712e-24	0.11617108406585237	0.17029314731030257
RP1-46F2.2	0.14333468453254505	1.3657521738847831e-24	8.941124231699047e-24	0.11616645229898484	0.17028858833575378
NLRP7	0.14309949678727665	1.6282571748966369e-24	1.0624242828893671e-23	0.11592957320111313	0.1700554289133767
MST4	0.14309240379666366	1.6369056257345944e-24	1.0645306784578621e-23	0.11592242924927045	0.17004839704775396
UQCR10	0.1430345247823435	1.7091985583139098e-24	1.1078765572701382e-23	0.11586413449485868	0.1699910167125762
MT1X	0.14246535006908212	2.611823419224082e-24	1.6873753932092426e-23	0.11529088141819198	0.1694267362079368
RAC1	0.14235397959769422	2.8371851367236033e-24	1.8269611831230023e-23	0.11517871505039158	0.16931632131894517
