	hCiPSCs_4_corr	hCiPSCs_4_pval	hCiPSCs_4_qval	hCiPSCs_4_ci_low	hCiPSCs_4_ci_high
RPL5	0.14785700122992815	1.773688440262922e-40	1.3970446399999193e-39	0.12635273064189312	0.16922237038092233
RPS4X	0.14743393865899224	2.975308042763758e-40	2.334200000215853e-39	0.12592712160829986	0.16880223402946
GNG5	0.14680707471514687	6.385117501670289e-40	4.989477193992949e-39	0.1252964990540703	0.16817969167189367
TUBA1B	0.1465994533583913	8.216424591267813e-40	6.395224967297822e-39	0.12508763665323008	0.1679734978937709
RPL28	0.14594810944325967	1.8079816149178215e-39	1.4017175108598168e-38	0.12443241174245115	0.16732662040123109
BEX1	0.14590804765389145	1.897616750789637e-39	1.4654641860590282e-38	0.12439211185975184	0.1672868327243296
RPL36A	0.14557683620799772	2.829533835807373e-39	2.1766491803078504e-38	0.12405893469307645	0.1669578848396021
TK1	0.1451559556657105	4.694611421578105e-39	3.597382473046478e-38	0.12363556324911013	0.16653987380658974
HNRNPD	0.1450356079390704	5.424399658128572e-39	4.1405552602780645e-38	0.12351450470765613	0.1664203451820973
RPL30	0.14483266771558617	6.919043146586559e-39	5.261133961846779e-38	0.12331036730064848	0.16621878477253377
RAC1	0.1445953376690063	9.192949351666777e-39	6.963394968676329e-38	0.1230716395089192	0.16598306609324384
LINC00458	0.14437376766056462	1.1980576584843566e-38	9.04030530848692e-38	0.1228487668217822	0.1657629982422803
RPL22	0.14432228010549372	1.2740306479400763e-38	9.577028863032435e-38	0.12279697686631061	0.16571185944754221
PLK1	0.14399515430303403	1.8819121486309746e-38	1.4092955749406958e-37	0.12246793250381098	0.16538694680405638
ATAD3B	0.14379123884383516	2.398858239803451e-38	1.78963876984582e-37	0.12226282349532326	0.16518440857874375
SPINT1	0.14360800456387832	2.9825415322051425e-38	2.2167235372817917e-37	0.12207851828484684	0.16500241031392418
SEC61B	0.14349107406533104	3.426714172307439e-38	2.537308583764722e-37	0.12196090515073116	0.16488626781380056
RPL10A	0.14342360061683257	3.712316705855288e-38	2.7385261669686213e-37	0.12189303807005651	0.1648192488010888
HEY2	0.14329695435390163	4.3137613875058787e-38	3.1703740755015324e-37	0.12176565351128486	0.16469345497126736
PPIA	0.14313619159742194	5.218520876376931e-38	3.821116952813775e-37	0.12160395459540117	0.16453377327729615
CLIC1	0.1431296781216343	5.258909652785571e-38	3.836481322345784e-37	0.12159740321420015	0.1645273035782761
AURKB	0.14239484223661056	1.2520476871626093e-37	9.100361314413524e-37	0.12085830296952119	0.16379739467024373
PKM	0.1423074780655872	1.3876339675354905e-37	1.0048909720943826e-36	0.12077043339965435	0.16371061470571932
RPLP0	0.14212787921411615	1.7138889746890461e-37	1.236627190861403e-36	0.12058979663481814	0.16353221579605856
COX6A1	0.14200205531678467	1.9868250718413283e-37	1.4283466061928386e-36	0.12046324644269683	0.16340723172361873
RPS18	0.14170545963591885	2.8132274498653085e-37	2.0151270537622155e-36	0.12016494148899419	0.16311261298320223
UQCR11	0.1413733735247282	4.148903692069278e-37	2.9504973378492672e-36	0.11983094619030617	0.16278273584123543
MARCKSL1	0.14128604016217308	4.5944945808355855e-37	3.255668740613603e-36	0.11974311155162569	0.16269598260755133
EBNA1BP2	0.14059866917882768	1.0231674147955054e-36	7.22429278232398e-36	0.11905180696807453	0.1620131660637346
NR6A1	0.14052329400695557	1.1167810155041088e-36	7.857210205165919e-36	0.1189760017196363	0.16193828907123883
TRIML2	0.14018601041507278	1.651365277138921e-36	1.157712465568669e-35	0.11863679672782591	0.16160323167730847
CLTA	0.14000031295820184	2.047337778475343e-36	1.4302426812882523e-35	0.11845004355706801	0.16141875778549974
PDPN	0.13980295016673414	2.5719267763524097e-36	1.7903870552284205e-35	0.11825156040404038	0.16122269378149728
EIF1	0.1396288032598646	3.144512764502979e-36	2.1812988545341713e-35	0.11807642635448388	0.16104969148094098
HMGB2	0.1395690401334414	3.368874080878121e-36	2.3287636566070092e-35	0.1180163247729029	0.1609903208531151
VRTN	0.13921148269011435	5.084910307531578e-36	3.5027413512160035e-35	0.11765674568107178	0.16063510845529497
MT1X	0.13891573480312455	7.141889659830002e-36	4.90260967273747e-35	0.11735932989100582	0.16034129604148487
UQCRQ	0.13845459824905668	1.2111389977826964e-35	8.285196535004811e-35	0.11689560042109812	0.15988316974397687
HNRNPAB	0.13815625734008577	1.7028400077732451e-35	1.1608671363336917e-34	0.11659558698513182	0.15958677145876116
PCNA	0.13702473315780903	6.157531420045022e-35	4.1689861703523996e-34	0.11545775513347543	0.15846257999028876
SCG3	0.13701060326992578	6.256730123846582e-35	4.22169128151696e-34	0.11544354683647352	0.15844854131815353
SKP1	0.13694866104939554	6.71066385352943e-35	4.512579060689688e-34	0.1153812609923129	0.15838699886446841
XRCC5	0.13687351423846136	7.305480370446151e-35	4.89591006521086e-34	0.11530569753314723	0.15831233681742532
NUCKS1	0.13678706873512667	8.054742611849513e-35	5.379806129603543e-34	0.11521877304520454	0.15822644866138874
SLC7A5	0.13635975300108136	1.3039125262204025e-34	8.679579341204497e-34	0.11478909445578576	0.15780188323005873
RP11-132A1.3	0.13605559616372973	1.8354301403819176e-34	1.2176662374278695e-33	0.11448326069095613	0.15749967918670485
RBM47	0.13585445289058862	2.3001020680093943e-34	1.5208367185466799e-33	0.114281010687876	0.15729982511781881
MT1G	0.13463429068436894	8.975592351698522e-34	5.895264478175408e-33	0.11305417323403397	0.1560874457498438
NODAL	0.13459567211823759	9.368892065594824e-34	6.133211792609592e-33	0.11301534446822055	0.15604907245793417
EIF5B	0.13455513049736245	9.800198115838406e-34	6.394386691423277e-33	0.11297458225145389	0.15600878825531025
UQCRB	0.1342790696166676	1.3309811285723845e-33	8.655755563117118e-33	0.11269702119407717	0.15573447832038678
