	hCiPSCs_4_corr	hCiPSCs_4_pval	hCiPSCs_4_qval	hCiPSCs_4_ci_low	hCiPSCs_4_ci_high
SRSF3	0.16669857521697698	7.864922947335329e-33	6.154067198632106e-32	0.13971377822874834	0.19343594980967027
RPL10A	0.16644930177497844	9.784073989819834e-33	7.625365601589743e-32	0.13946238650274334	0.19318914354863717
DBI	0.16602430568118207	1.41854647076327e-32	1.1011957583316451e-31	0.13903378688452417	0.1927683460456344
SEC61B	0.16569504741807572	1.8902767525939415e-32	1.4616155677537406e-31	0.13870174380545447	0.1924423338044574
RPS21	0.16560336346726173	2.047373341981858e-32	1.5768789190793603e-31	0.13860928548606208	0.19235155267708823
TUBA1B	0.16548809488796054	2.2633862878079377e-32	1.7364416676776523e-31	0.1384930440085799	0.1922374185124322
ATAD3B	0.1650488747502539	3.314754223958833e-32	2.533142916675155e-31	0.13805012354990628	0.191802514323407
AK4	0.16483674454993755	3.983902404380904e-32	3.032707101629494e-31	0.13783621007234725	0.19159246483454181
RPL30	0.16459008097128705	4.93207160033578e-32	3.739995607358869e-31	0.13758747607815588	0.1913482176113107
RPL36A	0.16406941178156406	7.731529687828402e-32	5.840278579574993e-31	0.1370624477385971	0.19083263809853016
ASRGL1	0.163506064616933	1.255354677711964e-31	9.446423705081598e-31	0.13649440120574113	0.19027478116726387
ENO1	0.16319135597074544	1.6444744217179562e-31	1.2327281542954449e-30	0.1361770750343861	0.18996313206257825
VSNL1	0.16278275492126848	2.3330037220767953e-31	1.7422126654596298e-30	0.13576508379927799	0.18955849531004212
KPNA2	0.16239358849436006	3.2524062633609967e-31	2.4195931444094686e-30	0.1353726971246196	0.18917309616658154
EIF1	0.1621329069419526	4.061179162583304e-31	3.0098701416277767e-30	0.135109863242603	0.18891493349936578
HNRNPD	0.1618171208364448	5.312118510217653e-31	3.9221807346118306e-30	0.1347914749278889	0.18860219377860335
ARPC2	0.16162671381535312	6.244050412299486e-31	4.59300187631318e-30	0.1345995015704084	0.18841362098626976
GDF3	0.16147745017388082	7.086558331274193e-31	5.193283792023326e-30	0.13444901146702848	0.18826579385007441
UQCR11	0.16142028726420712	7.43827796412039e-31	5.430772461536225e-30	0.13439137919422517	0.1882091807517356
RASGRP2	0.16134543779677313	7.925132500326406e-31	5.764800085422616e-30	0.13431591541627705	0.18813505094149285
RP4-792G4.2	0.1612588825609014	8.527660919069923e-31	6.180194112565804e-30	0.1342286501882634	0.18804932753000772
UQCRQ	0.1600401663393057	2.3822970718360246e-30	1.7201586209874824e-29	0.13299998163266732	0.1868422802377498
CD9	0.15990740027322617	2.663085747434174e-30	1.9158609552969665e-29	0.13286613638652833	0.18671078048811085
CDKN3	0.15965167775212435	3.299658028750064e-30	2.3651563388558855e-29	0.13260833802137997	0.18645749432966574
BEX1	0.1592738335519023	4.5260341105319724e-30	3.232411270212652e-29	0.13222743334358536	0.18608324346812
COX6A1	0.15925057207056856	4.614834872602095e-30	3.283889742677722e-29	0.13220398370899103	0.18606020295174647
GNG5	0.15859906690829556	7.942710695952046e-30	5.631582601750837e-29	0.13154722106756245	0.18541487457530467
AURKB	0.15836826721486535	9.621936219343159e-30	6.79765565999639e-29	0.1313145645763713	0.1851862574975975
MTHFD2	0.1582357537795854	1.0740580568088803e-29	7.560752772661795e-29	0.13118098640905587	0.18505499589734348
HMGA1	0.1580368354390202	1.2666308288138224e-29	8.884510527822669e-29	0.1309804716239244	0.18485795491280296
PDPN	0.1578368797812159	1.494686959820394e-29	1.0446851206716207e-28	0.1307789134273957	0.18465988422776297
HMGB2	0.15778248214228807	1.5634860267667219e-29	1.088895942046043e-28	0.13072408020721593	0.18460599901584507
RPL22L1	0.15753171041974515	1.923528123976521e-29	1.3349149242013735e-28	0.13047130260683315	0.1843575874833583
RPL22	0.1573875561964566	2.1665502666833132e-29	1.498276311185221e-28	0.13032599691226654	0.18421478844609354
RP11-267L5.1	0.15725966373929476	2.407512272496783e-29	1.659071615152169e-28	0.13019708385229933	0.18408809735086915
UPP1	0.15708571224487264	2.778431181287526e-29	1.9079856084086367e-28	0.13002174566499802	0.1839157784446237
HNRNPAB	0.15558755339526645	9.479136453108161e-29	6.464244442327927e-28	0.1285117139742915	0.1824316120075724
PPIA	0.1554643534108948	1.047992817416389e-28	7.121999631161895e-28	0.1283875432221326	0.18230955723503597
TPM3	0.15545967214676032	1.0519954818228685e-28	7.1245487113797025e-28	0.12838282508820584	0.182304919469519
UQCRB	0.15542963833101836	1.0780386728452334e-28	7.275834891642744e-28	0.12835255475428825	0.18227516470157284
MT1X	0.1553192893489358	1.1793347832201933e-28	7.932238062481026e-28	0.12824133720029826	0.18216584056295648
RPLP0	0.15451631654352085	2.2624119071428454e-28	1.516510916596774e-27	0.12743206459512163	0.18137030521395495
KRT18	0.15439376064822893	2.498158386750251e-28	1.668837779448127e-27	0.12730855034782274	0.1812488813889242
SLC7A5	0.15424534117678992	2.8164690540268275e-28	1.875100075291081e-27	0.1271589714032529	0.18110183179790873
RPL10	0.15418729871201495	2.951614262162239e-28	1.958435949623864e-27	0.12710047583793463	0.18104432472620638
ABHD12B	0.15305977304072474	7.309245259929384e-28	4.833453767845558e-27	0.12596418567076823	0.17992716309631673
MT1H	0.15261507178367892	1.0431851507255564e-27	6.875220255117425e-27	0.1255160472061262	0.17948653040540688
CCNE1	0.15196703161446054	1.748426674304922e-27	1.1484648790417614e-26	0.12486301797087432	0.1788443998428045
FEN1	0.1519569698858375	1.762470684849788e-27	1.1538308083483278e-26	0.12485287896516398	0.17883442968855873
SERF2	0.15153326993391342	2.4672542940330883e-27	1.604532262742048e-26	0.124425930008959	0.17841458092828902
RPL34	0.1514353252223098	2.66639563736655e-27	1.728317172207229e-26	0.12432723566881326	0.1783175250854902
