	hCiPSCs_6_corr	hCiPSCs_6_pval	hCiPSCs_6_qval	hCiPSCs_6_ci_low	hCiPSCs_6_ci_high
RBP4	0.07972708517604982	1.4576918233885397e-08	2.9698202708870247e-08	0.05221383605068302	0.1071193926915277
RPLP1	0.07953930777576762	1.5760932825385915e-08	3.201082944059766e-08	0.052025373614557995	0.10693258154632651
BTC	0.0787434698232702	2.1901381656351644e-08	4.4253409025796945e-08	0.051226654097558784	0.10614081730559043
CAV2	0.0786574039887663	2.269036739976579e-08	4.5753471841006176e-08	0.05114027874569322	0.10605518994055729
RPL41	0.07817819380179242	2.7613773369951568e-08	5.556706034691074e-08	0.05065935270908309	0.10557841369935114
INMT	0.07787939790119174	3.1192392828287974e-08	6.263993815414885e-08	0.050359493405839895	0.10528112903007784
CA12	0.07747704355839512	3.672880215757046e-08	7.345760431514093e-08	0.04995571493880372	0.10488080195181153
OLR1	0.07672016004667366	4.983491546697565e-08	9.946724997676847e-08	0.04919617683347539	0.10412770793365098
PTGER1	0.0765825860165841	5.266092525368753e-08	1.0489458133695974e-07	0.04905812371326988	0.10399081932073762
C5orf46	0.07595847217234915	6.755291959006104e-08	1.3442141243655509e-07	0.04843184965186451	0.10336980187652316
IER5L	0.07552257436559924	8.029359657903896e-08	1.5945058006191356e-07	0.04799445592844232	0.10293605400234974
EPHA4	0.07531480996414888	8.715672456425449e-08	1.729048556001978e-07	0.04778598223502992	0.10272931066637503
CCBE1	0.07512902576187065	9.377199330737281e-08	1.8565342223354858e-07	0.047599565810683996	0.10254443750115654
WFDC1	0.07481767804411577	1.0596218918885521e-07	2.0936593517797952e-07	0.04728716287904825	0.10223461230446962
SDPR	0.07469452846557809	1.1119547199378019e-07	2.1948533366410483e-07	0.04716359741067003	0.10211206347144658
CSTA	0.07402590199400097	1.4427252219239646e-07	2.839190717293253e-07	0.04649272761898134	0.1014466841531305
TM4SF1	0.07399520876807346	1.459997261062915e-07	2.870304925653218e-07	0.04646193200991853	0.10141613939848311
MLTK	0.07371920728254543	1.6245611902974736e-07	3.1874507270172215e-07	0.0461850122198316	0.1011414706827553
JAM2	0.07299696492553019	2.1445355731914974e-07	4.1909132992518416e-07	0.04546038686381184	0.10042269614264339
NT5E	0.07227254901826427	2.8259158328089584e-07	5.489711865120469e-07	0.044733609893612636	0.09970172973100776
NCAM1	0.07208368214055261	3.0353812255629725e-07	5.884983935839761e-07	0.04454413223946219	0.09951375745883649
CNN1	0.07164887932142443	3.5761164998019736e-07	6.892534647312145e-07	0.044107930843043604	0.09908100672793384
APOD	0.07162066605661341	3.6142436823801476e-07	6.959190776661382e-07	0.044079627190850845	0.09905292625948224
CD38	0.07156781603941993	3.6867228162498193e-07	7.084856762343097e-07	0.04402660797601521	0.09900032488322917
HHIP	0.07134088184469592	4.014197128010222e-07	7.699104647863356e-07	0.0437989490219962	0.09877445659242104
NR3C1	0.070947177643047	4.6500006757244856e-07	8.883853431053395e-07	0.04340399423377694	0.09838259490294843
FMO2	0.07091970892822003	4.697812069224136e-07	8.966475125321869e-07	0.04337643858689008	0.0983552544225526
JUN	0.07088721364078893	4.754984735321116e-07	9.066786427350166e-07	0.04334384051358342	0.09832291078203062
HBG2	0.06999294408691017	6.619587663046826e-07	1.2585547115415264e-06	0.042446765309418044	0.09743279180072309
CCL5	0.06993298815078938	6.767095981453538e-07	1.2828741802678328e-06	0.04238662285830487	0.09737311256775755
ANPEP	0.06974215267002801	7.257981180899558e-07	1.374607043325625e-06	0.04219519504254722	0.09718315649980873
TNS3	0.06957001338729331	7.730051659894806e-07	1.4626032235099614e-06	0.0420225231909865	0.09701180875857797
BST1	0.06884933601766025	1.0047595038353088e-06	1.8974496783966793e-06	0.04129963403756166	0.09629442759064039
HOXC9	0.06821610422773774	1.2624123439742456e-06	2.3794413086040484e-06	0.04066448264168498	0.09566406851368378
PLA2G2A	0.0679472452412564	1.390058632068572e-06	2.617521719446477e-06	0.040394815358343744	0.09539642257224627
FSTL1	0.06785614572677941	1.4360583418428178e-06	2.698965151559133e-06	0.04030344287297424	0.09530573318274195
NEXN	0.0677084134473493	1.5137799087979675e-06	2.8368928825183284e-06	0.04015526890760959	0.09515866501724622
ANKH	0.06769761492657102	1.519616828382416e-06	2.84511673111827e-06	0.04014443814923586	0.09514791499301374
PTRF	0.06717973605331931	1.8263982641492619e-06	3.403269630729744e-06	0.039625020816245846	0.09463235441599448
BAG2	0.06696256224380714	1.972032864901831e-06	3.671158812006821e-06	0.039407206281484745	0.09441614840728098
C8orf4	0.06639194861761694	2.4097662922822436e-06	4.473327975465337e-06	0.03883492165990258	0.09384806528910325
CFL2	0.06635695428303606	2.43944716176331e-06	4.524149410484552e-06	0.038799825435586265	0.09381322556251594
THBS1	0.06629016816641504	2.4970691086137443e-06	4.626645027657918e-06	0.038732845052763566	0.09374673432609607
TWIST1	0.0662391909338946	2.5419279858471193e-06	4.7053219266764776e-06	0.038681719705273405	0.09369598200811315
S100A16	0.06606823750131852	2.6980767889546423e-06	4.9896636662023705e-06	0.03851027061859657	0.09352578179041593
SOD2	0.06557611779161643	3.200638251132239e-06	5.907945042503494e-06	0.038016733138813756	0.09303582138357915
HOXB3	0.0652716493003741	3.555268927605106e-06	6.550232808458188e-06	0.037711394222724494	0.09273268216737351
CARD16	0.0648657009123348	4.087051263101383e-06	7.522932221866089e-06	0.03730429330057847	0.09232849818532818
OAF	0.06463484946033043	4.422611818298046e-06	8.110186378279516e-06	0.03707279051512538	0.09209864606481655
MMP11	0.06462143984720879	4.442893549702865e-06	8.139778854119802e-06	0.03705934315850161	0.0920852944105477
TNFRSF1B	0.06445670049345152	4.699440990807365e-06	8.593763599576969e-06	0.036894140934040295	0.09192126628515193
