	hCiPSCs_5_corr	hCiPSCs_5_pval	hCiPSCs_5_qval	hCiPSCs_5_ci_low	hCiPSCs_5_ci_high
UBE2T	0.17526809616591146	3.497473661148103e-36	2.758649907829267e-35	0.14835823746842905	0.20191859670702839
KIF15	0.1752457732968004	3.5704200912030185e-36	2.8049220236490916e-35	0.14833571404809515	0.20189650533022627
HJURP	0.1749514846191235	4.685880967871871e-36	3.666561840996157e-35	0.14803878405711066	0.20160526594561104
PIF1	0.17470516298061245	5.881049074870188e-36	4.5834842789861305e-35	0.14779025535138904	0.20136149296279487
EBNA1BP2	0.17447380152849976	7.277638370240615e-36	5.649518481878486e-35	0.14755682397256073	0.2011325223680961
CDCA8	0.17441839195444764	7.658305257265269e-36	5.921618710735822e-35	0.14750091910950586	0.20107768495656964
NUF2	0.1741040896530215	1.0223236346915354e-35	7.873896543271276e-35	0.14718381061204977	0.20076662499714445
CASC5	0.17356610296308456	1.6740447402633937e-35	1.2843061991708224e-34	0.1466410334398812	0.20023417569937993
PSAT1	0.17322540025852998	2.2857984091619194e-35	1.7468124807758794e-34	0.14629730534582056	0.1998969716343771
DDT	0.17285477873142926	3.205271410680215e-35	2.4399818025488147e-34	0.14592340013814112	0.19953014880537323
STMN1	0.17202315285920705	6.824984909410776e-35	5.175393962194117e-34	0.14508443412048228	0.19870701950030953
HMGA1	0.1714093714169528	1.1892479375987187e-34	8.983395959399554e-34	0.14446526012897895	0.19809948480307957
CFL1	0.1708451537529391	1.9776822186451893e-34	1.4881869262142344e-33	0.14389610398446329	0.19754099135921196
WFDC2	0.1702710408537127	3.312203468582471e-34	2.4828884016396842e-33	0.14331698429382134	0.19697268528232517
SNRPE	0.17015771704277102	3.6663121395618657e-34	2.737884806881941e-33	0.14320267437658513	0.1968605055560802
RPS8	0.17015103529138992	3.6883268315914928e-34	2.7438916277445803e-33	0.143195934505267	0.19685389123991748
RP11-20D14.6	0.17011268188112302	3.817254631454289e-34	2.829089847613669e-33	0.1431572475335565	0.19681592486237376
GPX1	0.17009435479709065	3.880432901324661e-34	2.8651015857900876e-33	0.14313876108708384	0.1967977826927116
MAP7	0.1699228894194057	4.524168640075976e-34	3.3278903404903435e-33	0.14296580565013153	0.1966280464595449
BUB1	0.16981525624671184	4.981331868837525e-34	3.650498429252574e-33	0.14285723797050792	0.1965214978970306
COX7A2	0.1694302019827673	7.025487537062268e-34	5.129389413676689e-33	0.14246884584940905	0.19614031862722311
NDUFAB1	0.16924787970780703	8.265294837723179e-34	6.012236689366046e-33	0.142284946003387	0.19595982833665193
ARL6IP1	0.16897463004461694	1.05411777033383e-33	7.629673854927795e-33	0.142009335491486	0.1956893209123985
BEX1	0.1689719263661385	1.056655442230326e-33	7.629673854927795e-33	0.14200660847439509	0.195686644346789
PCNA	0.16895359710397356	1.0740199685378783e-33	7.726649150946495e-33	0.14198812100171498	0.19566849888255344
EEF2	0.16876694211876855	1.2678094871155595e-33	9.08751033830277e-33	0.14179985596005779	0.19548371455133562
CLDN7	0.16821187026062417	2.0739083609737747e-33	1.4811476439827248e-32	0.14124000766620853	0.19493419440780171
PARK7	0.16815328967124538	2.1842525445839928e-33	1.5543014483923775e-32	0.1411809239927931	0.19487619875073092
EIF3E	0.16811281852845217	2.263870434315825e-33	1.6051413476520867e-32	0.14114010540024247	0.19483613160669622
DNAJC9	0.16685315613237736	6.867760624398853e-33	4.8518999519134345e-32	0.13986967449440088	0.19358899906240065
HSPE1	0.16629051751326918	1.1242003884470745e-32	7.913726031935678e-32	0.1393022547326094	0.19303192908799552
SLC25A5	0.16606669551852296	1.367012582138316e-32	9.588616826141618e-32	0.13907653568958028	0.1928103175499871
CDCA3	0.16587253789060316	1.619372845388878e-32	1.1318321239657497e-31	0.13888073471123413	0.19261807520487711
ATG3	0.1658619462351104	1.6343980675744497e-32	1.1382829094738366e-31	0.13887005346865575	0.19260758797252828
FASN	0.16518107650074423	2.955481904205139e-32	2.051083554720457e-31	0.13818343793141089	0.1919334181131669
DHFR	0.16516655756746912	2.992968458738361e-32	2.069785229916247e-31	0.13816879675665603	0.19191904177374244
ATAD3B	0.16502997625012444	3.369536586721902e-32	2.3220245109901105e-31	0.1380310660769088	0.19178380129155043
COX5B	0.16376098624046054	1.0083402315785126e-31	6.92440634552517e-31	0.13675144715171683	0.1905272205330614
NDUFB7	0.16363996787227644	1.1189262245635993e-31	7.657042177849858e-31	0.13662941985523117	0.19040738100285298
MT-CO1	0.1636306218723322	1.1279510380222327e-31	7.691999439846059e-31	0.1366199959719237	0.1903981260089598
ANP32B	0.16347508956915482	1.2891943196796103e-31	8.76116831782268e-31	0.13646316828335608	0.19024410749276638
PDPN	0.16347026424814715	1.2945467718401076e-31	8.767206413427486e-31	0.13645830279524282	0.1902393291152564
DCTPP1	0.1633923165236915	1.3841293266366504e-31	9.341683840255606e-31	0.13637970639617356	0.19016213953536074
DIAPH2	0.1633686775792134	1.4124932241194714e-31	9.50046812387206e-31	0.13635587079752703	0.19013873044542984
KIAA1551	0.16323353238834437	1.586083457884571e-31	1.0631631096536851e-30	0.1362196019240985	0.1900048987616163
MARCKSL1	0.16296544397793744	1.9955134695107152e-31	1.333057297319403e-30	0.13594928748228535	0.18973941301946468
UGP2	0.16291757302120385	2.078951503308081e-31	1.3840883906769734e-30	0.13590101945959188	0.18969200639378453
SCD	0.16277975099881617	2.3390019330652623e-31	1.551959390723032e-30	0.13576205498771343	0.18955552049833224
TUBA4A	0.16153707787960694	6.737252906879556e-31	4.455206972764797e-30	0.1345091289691104	0.1883248478475561
FEN1	0.16107356133718256	9.974830501588875e-31	6.552029132147342e-30	0.13404181022807607	0.1878657859318696
TSTD1	0.16076045500963787	1.2993725092269894e-30	8.506558693739357e-30	0.13372614231153052	0.18755568208911239
CENPW	0.16048105621378816	1.6443747622233068e-30	1.0729408747530149e-29	0.13344446232679782	0.1872789580350075
