	hCiPSCs_3_corr	hCiPSCs_3_pval	hCiPSCs_3_qval	hCiPSCs_3_ci_low	hCiPSCs_3_ci_high
RPL5	0.12896308358033126	3.660286784432418e-20	2.875521297850108e-19	0.10169717160147727	0.15603538709473375
SNRPD1	0.12820407527102684	6.081891792788319e-20	4.758898598022413e-19	0.10093332510748046	0.15528231827174427
RPS10	0.1280195158845175	6.877963193216902e-20	5.357065754806949e-19	0.10074759413398637	0.15509919836549413
SKP1	0.12801451588733692	6.900904460112821e-20	5.357065754806949e-19	0.10074256242316107	0.15509423734015398
EIF5A	0.12773185940645884	8.328484209756987e-20	6.439820074001072e-19	0.10045811539648203	0.15481378176812316
EIF1	0.12770729342215595	8.465535116267331e-20	6.520121948372171e-19	0.10043339400446315	0.15478940686105286
SSR4	0.12769283712173338	8.547224113240111e-20	6.557323499376398e-19	0.10041884626728236	0.15477506298809435
DIAPH2	0.12756947449109776	9.27675067205397e-20	7.089314521367314e-19	0.10029470383676277	0.15465265929116
DDT	0.1274574055127368	9.992629786539794e-20	7.606792597195409e-19	0.10018192718411503	0.15454146073689234
SLC25A3	0.12740477425660063	1.0347403443528839e-19	7.846448016637312e-19	0.10012896382285355	0.15448923802356873
SEC61B	0.12700643915249446	1.3467833249732142e-19	1.017339403941305e-18	0.0997281202217938	0.15409399003307997
ZIC2	0.12695936025956403	1.3893198495562895e-19	1.0454498791297136e-18	0.09968074543675978	0.1540472754306729
MRPL51	0.12692652298336513	1.4197717803180805e-19	1.0642869376124846e-18	0.0996477018506154	0.15401469217347655
RPS13	0.12667784702671486	1.6728126024444337e-19	1.249203023270292e-18	0.09939746546649193	0.15376793798456223
GAPDH	0.12664663408939236	1.7075664368559248e-19	1.270325940145847e-18	0.09936605691349651	0.1537369660221478
SEPW1	0.1265525657584623	1.8166776676176143e-19	1.346398090264526e-18	0.0992713993724839	0.1536436236100205
PSMA7	0.12603727627612024	2.5484204798722964e-19	1.881615722732778e-18	0.09875289106275137	0.15313230200263186
CDC20	0.12599069992468248	2.6274077712399157e-19	1.9326699860356533e-18	0.09870602449573902	0.15308608358732542
NR6A1	0.1259542817283262	2.690848313315969e-19	1.9719500325942397e-18	0.09866937946322851	0.15304994517978357
C9orf135	0.12581080429008584	2.955846185004968e-19	2.1580973633270473e-18	0.09852500907447431	0.15290756932550081
RPL8	0.125544445504714	3.5179176833314464e-19	2.5589593815048003e-18	0.09825699561585947	0.15264325259390157
RPL23	0.1255319569647075	3.546716208181429e-19	2.5703876874052866e-18	0.09824442959172959	0.15263085970280527
HMGN2	0.1253739626660049	3.931788908216262e-19	2.8389828734326244e-18	0.09808545578173972	0.15247407473616423
EIF2S2	0.12527892406583468	4.183014327993169e-19	3.009318732666148e-18	0.09798982864519148	0.15237976293068445
RPLP2	0.12513606469959304	4.590757218269395e-19	3.2906011593726615e-18	0.09784608555558869	0.15223799513331662
ZFP42	0.12492560615185196	5.263906431064948e-19	3.75938626567693e-18	0.09763432719243491	0.15202914263885342
RPLP0	0.12444374960610703	7.194139111720643e-19	5.119307686746138e-18	0.09714950395264846	0.15155095412635913
FEN1	0.12410390847316925	8.960721970130687e-19	6.35337832106017e-18	0.09680757827537081	0.15121369233351906
HSPA5	0.12376291941741079	1.1162529998786502e-18	7.886046373243415e-18	0.09646450410959512	0.1508752849867259
CYCS	0.12364111505289534	1.2072095599271146e-18	8.498062995329223e-18	0.09634195649729219	0.15075440129156645
PSMB1	0.12360104097101715	1.2387051179496859e-18	8.688631613047083e-18	0.09630163806511037	0.15071462993600906
KPNA2	0.12345106838173983	1.3639384477540386e-18	9.533007513839616e-18	0.09615075181821697	0.15056578948591887
PGD	0.12319145844354062	1.6109314336201667e-18	1.1219394807198608e-17	0.09588956325943794	0.1503081364307174
SUB1	0.12295390712684101	1.875349107382381e-18	1.3014790271727901e-17	0.09565057074886892	0.15007237249657052
FAM111B	0.1228225534219834	2.039501183160858e-18	1.4104156069464527e-17	0.0955184214891474	0.14994200579845343
TTK	0.1224655129180083	2.5608182727160627e-18	1.7647182763559112e-17	0.09515922340240549	0.14958764337220848
HINT1	0.12234360575551742	2.7673532088214805e-18	1.9000164244796892e-17	0.09503658118775768	0.14946664901133108
EEF1D	0.12233841643874904	2.7765005795604418e-18	1.9000164244796892e-17	0.09503136059984796	0.1494614985324725
COX6B1	0.12232429786521537	2.8015391441487758e-18	1.9104940552459013e-17	0.09501715695452612	0.1494474856177856
JADE1	0.12228839876752652	2.866212477231916e-18	1.9478343616897866e-17	0.0949810415960791	0.14941185512828353
PGAM1	0.12208637184066587	3.258611792169062e-18	2.20686674476553e-17	0.09477779897370184	0.14921133851591667
NDUFS5	0.12190429594293022	3.657410586530924e-18	2.4684379353768852e-17	0.0945946293860201	0.14903062187128965
RAC1	0.12180690535506915	3.890115596139482e-18	2.616502407814364e-17	0.09449665455331906	0.14893395759055275
EGR1	0.12163720868172193	4.331001015380886e-18	2.9031010219140133e-17	0.09432594113586584	0.14876552522072953
CD63	0.12152638901738749	4.6451681553462065e-18	3.103098726904745e-17	0.09421445835820479	0.14865553035461648
TDGF1	0.12108853593890789	6.12195306134051e-18	4.075768072024665e-17	0.09377399199102684	0.14822092952203866
ARPC5L	0.12092645120011015	6.778898130016823e-18	4.4978905159976486e-17	0.09361094257499825	0.1480600460439962
UBA52	0.12067142122964863	7.955949084700692e-18	5.2611057246976963e-17	0.0933543977129959	0.14780690327297785
PHC1	0.12016000688887578	1.0956672040092163e-17	7.221108686825841e-17	0.09283995647401447	0.14729926263976972
GMNN	0.1201242270377055	1.1204181482530173e-17	7.359535930330856e-17	0.09280396539926229	0.1472637462716489
MYCN	0.11988458271542252	1.3010160913161598e-17	8.517318677816459e-17	0.09256290819570437	0.14702586488749816
